1506, 1510, 1508, 1068
1506, 1510, 1508, 1078
1506, 1510, 1508, 1087
1506, 1510, 1508, 1098
1506, 1510, 1508, 1111
1506, 1510, 1508, 1121
1506, 1510, 1508, 1128
1506, 1510, 1508, 1140
1506, 1510, 1508, 1150
1506, 1510, 1508, 1150
1506, 1510, 1508, 1150
1506, 1510, 1508, 1152
1506, 1510, 1508, 1152
1506, 1510, 1508, 1152
1506, 1510, 1508, 1154
1506, 1510, 1508, 1154
1506, 1510, 1508, 1154
1506, 1510, 1508, 1154
1506, 1510, 1508, 1154
1506, 1510, 1508, 1154
1506, 1510, 1508, 1154
1506, 1510, 1508, 1154
1506, 1510, 1508, 1154
1506, 1510, 1508, 1154
1506, 1510, 1508, 1154
1506, 1510, 1508, 1154
1506, 1510, 1508, 1154
1506, 1510, 1508, 1154
1506, 1510, 1508, 1154
1506, 1510, 1508, 1154
1506, 1510, 1508, 1154
1506, 1510, 1508, 1154
1506, 1510, 1508, 1154
1506, 1510, 1508, 1154
1506, 1510, 1508, 1154
1506, 1510, 1508, 1154
1506, 1510, 1508, 1154
1506, 1510, 1508, 1154
1506, 1510, 1508, 1161
1506, 1510, 1508, 1168
1506, 1510, 1508, 1178
1506, 1510, 1508, 1190
1506, 1510, 1508, 1200
1506, 1510, 1508, 1205
1506, 1510, 1508, 1222
1506, 1510, 1508, 1236
1506, 1510, 1508, 1247
1506, 1510, 1508, 1254
1506, 1510, 1508, 1262
1506, 1510, 1508, 1269
1506, 1510, 1508, 1276
1506, 1510, 1508, 1284
1506, 1510, 1508, 1286
1506, 1510, 1508, 1286
1506, 1510, 1508, 1286
1506, 1510, 1508, 1286
1506, 1510, 1508, 1286
1506, 1510, 1508, 1292
1506, 1510, 1508, 1302
1506, 1510, 1508, 1304
1506, 1510, 1508, 1304
1506, 1510, 1508, 1304
1506, 1510, 1508, 1308
1506, 1510, 1508, 1313
1506, 1510, 1508, 1313
1506, 1510, 1508, 1313
1506, 1510, 1508, 1315
1506, 1510, 1508, 1315
1506, 1510, 1508, 1323
1506, 1510, 1508, 1331
1506, 1510, 1508, 1339
1506, 1510, 1508, 1347
1506, 1510, 1508, 1351
1506, 1510, 1508, 1361
1506, 1510, 1508, 1372
1506, 1510, 1508, 1378
1506, 1510, 1508, 1390
1506, 1510, 1508, 1393
1506, 1510, 1508, 1395
1506, 1510, 1508, 1399
1506, 1510, 1508, 1402
1506, 1510, 1508, 1404
1506, 1510, 1508, 1408
1506, 1510, 1508, 1408
1506, 1510, 1508, 1408
1506, 1510, 1508, 1413
1506, 1510, 1508, 1420
1506, 1510, 1508, 1426
1506, 1510, 1508, 1429
1506, 1510, 1508, 1436
1506, 1510, 1508, 1449
1506, 1510, 1508, 1459
1506, 1510, 1508, 1464
1506, 1510, 1508, 1471
1506, 1510, 1508, 1478
1506, 1510, 1508, 1487
1506, 1510, 1508, 1492
1506, 1510, 1508, 1492
1506, 1510, 1508, 1492
1506, 1510, 1508, 1492
1506, 1510, 1508, 1492
1506, 1510, 1508, 1492
1506, 1510, 1508, 1492
1506, 1510, 1508, 1492
1506, 1510, 1508, 1492
1506, 1510, 1508, 1492
1506, 1510, 1508, 1492
1506, 1510, 1508, 1492
1506, 1510, 1508, 1492
1506, 1510, 1508, 1492
1506, 1510, 1508, 1492
1506, 1510, 1508, 1492
1506, 1510, 1508, 1492
1506, 1510, 1508, 1492
1506, 1510, 1508, 1492
1506, 1510, 1508, 1492
1506, 1510, 1508, 1492
1506, 1510, 1508, 1492
1506, 1510, 1508, 1492
1506, 1510, 1508, 1492
1506, 1510, 1508, 1492
1506, 1510, 1508, 1492
1506, 1510, 1508, 1492
1506, 1510, 1508, 1492
1506, 1510, 1508, 1492
1506, 1510, 1508, 1492
1506, 1510, 1508, 1492
1506, 1510, 1508, 1492
1506, 1510, 1508, 1492
1506, 1510, 1508, 1492
1506, 1510, 1508, 1492
1506, 1510, 1508, 1492
1506, 1510, 1508, 1492
1506, 1510, 1508, 1492
1506, 1510, 1508, 1492
1506, 1510, 1508, 1501
1506, 1510, 1508, 1506
1506, 1510, 1508, 1506
1506, 1510, 1508, 1506
1506, 1510, 1508, 1506
1506, 1510, 1508, 1506
1506, 1510, 1508, 1506
1506, 1510, 1508, 1506
1506, 1510, 1508, 1506
1506, 1510, 1508, 1506
1506, 1510, 1508, 1506
1506, 1510, 1508, 1506
1506, 1510, 1508, 1506
1506, 1510, 1508, 1506
1506, 1510, 1508, 1506
1506, 1510, 1508, 1506
1506, 1510, 1508, 1495
1506, 1510, 1508, 1490
1506, 1510, 1508, 1490
1506, 1510, 1508, 1488
1506, 1510, 1508, 1488
1506, 1510, 1508, 1488
1506, 1510, 1508, 1488
1506, 1510, 1508, 1488
1506, 1510, 1508, 1486
1506, 1510, 1508, 1486
1506, 1510, 1508, 1486
1506, 1510, 1508, 1486
1506, 1510, 1508, 1486
1506, 1510, 1508, 1486
1506, 1510, 1508, 1486
1506, 1510, 1508, 1486
1506, 1510, 1508, 1486
1506, 1510, 1508, 1486
1506, 1510, 1508, 1486
1506, 1510, 1508, 1486
1506, 1510, 1508, 1486
1506, 1510, 1508, 1486
1506, 1510, 1508, 1486
1506, 1510, 1508, 1486
1506, 1510, 1508, 1486
1506, 1510, 1508, 1480
1506, 1510, 1508, 1468
1506, 1510, 1508, 1461
1506, 1510, 1508, 1448
1506, 1510, 1508, 1416
1506, 1510, 1508, 1384
1506, 1510, 1508, 1384
1506, 1510, 1508, 1382
1506, 1510, 1508, 1382
1506, 1510, 1508, 1382
1506, 1510, 1508, 1382
1506, 1510, 1508, 1374
1506, 1510, 1508, 1365
1506, 1510, 1508, 1365
1506, 1510, 1508, 1363
1506, 1510, 1506, 1363
1506, 1510, 1506, 1363
1506, 1510, 1506, 1385
1506, 1510, 1506, 1450
1506, 1510, 1506, 1472
1506, 1510, 1506, 1477
1506, 1510, 1506, 1481
1506, 1510, 1506, 1481
1506, 1510, 1506, 1481
1506, 1510, 1506, 1481
1506, 1510, 1504, 1444
1506, 1510, 1502, 1406
1506, 1510, 1502, 1375
1506, 1510, 1495, 1363
1506, 1510, 1486, 1357
1506, 1510, 1481, 1336
1506, 1510, 1477, 1307
1506, 1510, 1467, 1295
1506, 1510, 1465, 1288
1506, 1510, 1463, 1286
1506, 1510, 1463, 1286
1506, 1510, 1471, 1298
1506, 1510, 1480, 1309
1506, 1510, 1486, 1323
1506, 1510, 1497, 1336
1506, 1510, 1500, 1345
1506, 1510, 1502, 1347
1506, 1510, 1502, 1363
1506, 1510, 1504, 1379
1506, 1510, 1504, 1388
1506, 1510, 1504, 1399
1506, 1510, 1504, 1411
1506, 1510, 1504, 1417
1506, 1510, 1506, 1420
1506, 1510, 1506, 1420
1506, 1510, 1506, 1420
1506, 1510, 1506, 1406
1506, 1510, 1506, 1384
1506, 1510, 1506, 1375
1506, 1510, 1506, 1375
1506, 1510, 1506, 1381
1506, 1510, 1506, 1404
1506, 1510, 1506, 1408
1506, 1510, 1506, 1408
1506, 1510, 1506, 1398
1506, 1510, 1506, 1383
1506, 1510, 1506, 1383
1506, 1510, 1506, 1383
1506, 1510, 1506, 1383
1506, 1510, 1506, 1383
1506, 1510, 1506, 1397
1506, 1510, 1506, 1436
1506, 1510, 1506, 1449
1506, 1510, 1506, 1451
1506, 1510, 1506, 1451
1506, 1510, 1506, 1451
1506, 1510, 1506, 1439
1506, 1510, 1506, 1410
1506, 1510, 1506, 1364
1506, 1510, 1506, 1342
1506, 1510, 1506, 1320
1506, 1510, 1506, 1296
1506, 1510, 1506, 1288
1506, 1510, 1506, 1288
1506, 1510, 1506, 1286
1506, 1510, 1506, 1278
1506, 1510, 1506, 1278
1506, 1510, 1506, 1278
1506, 1510, 1506, 1278
1506, 1510, 1506, 1278
1506, 1510, 1506, 1278
1506, 1510, 1506, 1278
1506, 1510, 1506, 1278
1506, 1510, 1506, 1278
1506, 1510, 1506, 1278
1506, 1510, 1506, 1278
1506, 1510, 1506, 1278
1506, 1510, 1506, 1278
1506, 1510, 1506, 1270
1506, 1510, 1506, 1263
1506, 1510, 1506, 1263
1506, 1510, 1506, 1263
1506, 1510, 1506, 1263
1506, 1510, 1506, 1263
1506, 1510, 1506, 1261
1506, 1510, 1506, 1261
1506, 1510, 1506, 1261
1506, 1510, 1506, 1261
1506, 1510, 1506, 1261
1506, 1510, 1506, 1261
1506, 1510, 1506, 1261
1506, 1510, 1506, 1253
1506, 1510, 1506, 1229
1506, 1510, 1506, 1185
1506, 1510, 1506, 1151
1506, 1510, 1506, 1126
1506, 1510, 1506, 1091
1506, 1510, 1506, 1067
1506, 1510, 1506, 1034
1506, 1510, 1506, 1010
1506, 1510, 1506, 1006
1506, 1510, 1506, 1006
1506, 1510, 1506, 1006
1506, 1510, 1488, 1004
1506, 1510, 1452, 1004
1506, 1510, 1401, 1004
1506, 1510, 1309, 1002
1506, 1510, 1255, 1002
1506, 1510, 1218, 1000
1506, 1510, 1206, 998
1506, 1510, 1206, 998
1506, 1510, 1204, 998
1506, 1510, 1204, 998
1506, 1510, 1204, 998
1506, 1510, 1204, 998
1506, 1510, 1204, 998
1506, 1510, 1204, 998
1506, 1510, 1204, 998
1506, 1510, 1204, 998
1506, 1510, 1204, 998
1506, 1510, 1204, 998
1506, 1510, 1204, 998
1506, 1510, 1204, 998
1506, 1510, 1207, 998
1506, 1510, 1221, 998
1506, 1510, 1239, 998
1506, 1510, 1260, 998
1506, 1510, 1296, 998
1506, 1510, 1321, 998
1506, 1510, 1349, 1000
1506, 1510, 1385, 1000
1506, 1510, 1403, 1000
1506, 1510, 1422, 1000
1506, 1510, 1436, 1000
1506, 1510, 1475, 1021
1506, 1510, 1501, 1037
1506, 1510, 1506, 1037
1506, 1510, 1506, 1037
1506, 1510, 1506, 1037
1506, 1510, 1506, 1037
1506, 1510, 1506, 1037
1506, 1510, 1506, 1037
1506, 1510, 1506, 1037
1506, 1510, 1506, 1037
1506, 1510, 1506, 1037
1506, 1510, 1506, 1037
1506, 1510, 1506, 1037
1506, 1510, 1506, 1037
1506, 1510, 1506, 1037
1506, 1510, 1506, 1037
1506, 1510, 1506, 1037
1506, 1510, 1506, 1037
1506, 1510, 1506, 1037
1506, 1510, 1506, 1037
1506, 1510, 1506, 1037
1506, 1510, 1506, 1037
1506, 1510, 1506, 1037
1506, 1510, 1506, 1037
1506, 1510, 1506, 1037
1506, 1510, 1506, 1037
1506, 1510, 1506, 1037
1506, 1510, 1506, 1037
1506, 1510, 1506, 1037
1506, 1510, 1506, 1037
1506, 1510, 1506, 1037
1506, 1510, 1506, 1037
1506, 1510, 1506, 1037
1506, 1510, 1506, 1037
1506, 1510, 1506, 1039
1506, 1510, 1506, 1039
1506, 1510, 1506, 1039
1506, 1510, 1506, 1039
1506, 1510, 1506, 1039
1506, 1510, 1506, 1039
1506, 1510, 1506, 1039
1506, 1510, 1506, 1039
1506, 1510, 1506, 1039
1506, 1510, 1506, 1039
1506, 1510, 1506, 1039
1506, 1510, 1506, 1039
1506, 1510, 1506, 1039
1506, 1510, 1506, 1039
1506, 1510, 1506, 1039
1506, 1510, 1506, 1039
1506, 1510, 1506, 1039
1506, 1510, 1506, 1039
1506, 1510, 1506, 1039
1506, 1510, 1506, 1039
1506, 1510, 1506, 1039
1506, 1510, 1506, 1039
1506, 1510, 1506, 1039
1506, 1510, 1506, 1039
1506, 1510, 1506, 1039
1506, 1510, 1506, 1039
1506, 1510, 1506, 1039
1506, 1510, 1506, 1039
1506, 1510, 1506, 1039
1506, 1510, 1506, 1039
1506, 1510, 1506, 1039
1506, 1510, 1506, 1039
1506, 1510, 1506, 1039
1506, 1510, 1506, 1039
1506, 1510, 1506, 1039
1506, 1510, 1506, 1039
